source_id,guid,doc_id,scale,raw_text,text,lexical,structural,other,label_type,label,set,label_mapped_to_big5,facet
IPIP,imisjudgesituations,Q929,NEO-PI-R,Misjudge situations,I misjudge situations.,0,1,1,hard,conscientiousness,train,conscientiousness,self-efficacy
IPIP,ihavelittletocontribute,Q931,NEO-PI-R,Have little to contribute,I have little to contribute.,0,1,1,hard,conscientiousness,train,conscientiousness,self-efficacy
IPIP,idonotseetheconsequencesofthings,Q932,NEO-PI-R,Don't see the consequences of things,I do not see the consequences of things.,0,1,1,hard,conscientiousness,train,conscientiousness,self-efficacy
IPIP,ikeepmypromises,Q943,NEO-PI-R,Keep my promises,I keep my promises.,0,1,1,hard,conscientiousness,train,conscientiousness,dutifulness
IPIP,ipaymybillsontime,Q944,NEO-PI-R,Pay my bills on time,I pay my bills on time.,0,1,1,hard,conscientiousness,train,conscientiousness,dutifulness
IPIP,itellthetruth,Q945,NEO-PI-R,Tell the truth,I tell the truth.,0,1,1,hard,conscientiousness,train,conscientiousness,dutifulness
IPIP,ibreakmypromises,Q948,NEO-PI-R,Break my promises,I break my promises.,0,1,1,hard,conscientiousness,train,conscientiousness,dutifulness
IPIP,igetotherstodomyduties,Q949,NEO-PI-R,Get others to do my duties,I get others to do my duties.,0,1,1,hard,conscientiousness,train,conscientiousness,dutifulness
IPIP,imisrepresentthefacts,Q951,NEO-PI-R,Misrepresent the facts,I misrepresent the facts.,0,1,1,hard,conscientiousness,train,conscientiousness,dutifulness
IPIP,igostraightforthegoal,Q952,NEO-PI-R,Go straight for the goal,I go straight for the goal.,0,1,1,hard,conscientiousness,train,conscientiousness,achievement-striving
IPIP,iplungeintotaskswithallmyheart,Q955,NEO-PI-R,Plunge into tasks with all my heart,I plunge into tasks with all my heart.,0,1,1,hard,conscientiousness,train,conscientiousness,achievement-striving
IPIP,iavoidmistakes,Q972,NEO-PI-R,Avoid mistakes,I avoid mistakes.,0,1,1,hard,conscientiousness,train,conscientiousness,prudence
IPIP,ichoosemywordswithcare,Q973,NEO-PI-R,Choose my words with care,I choose my words with care.,0,1,1,hard,conscientiousness,train,conscientiousness,deliberateness
IPIP,isticktomychosenpath,Q974,NEO-PI-R,Stick to my chosen path,I stick to my chosen path.,0,1,1,hard,conscientiousness,train,conscientiousness,cautiousness
IPIP,irushintothings,Q978,NEO-PI-R,Rush into things,I rush into things.,0,1,1,hard,conscientiousness,train,conscientiousness,deliberateness
IPIP,igeteasilyagitated,Q987,BFAS,Get easily agitated,I get easily agitated.,1,1,1,hard,neuroticism,train,neuroticism,anger
IPIP,iameasilydiscouraged,Q996,BFAS,Am easily discouraged,I am easily discouraged.,1,1,1,hard,neuroticism,train,neuroticism,anxiety
IPIP,iamafraidofmanythings,Q998,BFAS,Am afraid of many things,I am afraid of many things.,1,1,1,hard,neuroticism,train,neuroticism,anxiety
